2, 574912800
2, 828947000
2, 680455500
2, 580853300
2, 664039600
2, 796002700
2, 703724900
2, 572005100
2, 636626800
2, 743864300
2, 656427900
2, 657624600
2, 603039100
2, 659193600
2, 747949200
2, 573555600
2, 599785800
2, 721589100
2, 694806500
2, 689847600
2, 675137400
2, 603372000
2, 740754000
2, 660385600
2, 637240600
2, 562781000
2, 922456300
2, 664412500
2, 632218900
2, 601341500
2, 821248600
2, 590014200
2, 606200100
2, 666691500
2, 702436400
2, 590458400
2, 703441700
2, 683728600
2, 785243400
2, 637312400
2, 766975600
2, 813321700
2, 635530000
2, 592895100
2, 882989400
2, 828289600
2, 745235000
2, 522603100
2, 606181200
2, 618900200
2, 743449100
2, 819368500
2, 588494900
2, 619978700
2, 598488000
2, 640655200
2, 849404200
2, 704258600
2, 873916100
2, 591893400
2, 796757900
2, 596901500
2, 770466900
2, 559595800
2, 654921600
2, 766175200
2, 868348500
2, 871932700
2, 827357800
2, 731224000
2, 788570100
2, 1314393700
2, 1524684700
2, 684073000
2, 713887300
2, 579276600
2, 582866300
2, 725483900
2, 706668200
2, 714991500
2, 803955400
2, 828032100
2, 601889400
2, 539996100
2, 563960300
2, 662236400
2, 751754200
2, 666570200
2, 787538400
2, 486285000
2, 607643800
2, 670331200
2, 657861300
2, 650536100
2, 607037600
2, 621793600
2, 596253500
2, 636600900
2, 766034300
2, 552364200
3, 12258350900
3, 13037673400
3, 12951500900
3, 12523912900
3, 12549521000
3, 12302935200
3, 12529047700
3, 12525826700
3, 12196250600
3, 13291480900
3, 12870112100
3, 12266055300
3, 12357293700
3, 12573947700
3, 12877019800
3, 12087417800
3, 12611740800
3, 12126551300
3, 12812592700
3, 12061667300
3, 12465560100
3, 12465075800
3, 13341037300
3, 11952855400
3, 12140550100
3, 13221785600
3, 12032511500
3, 12621706100
3, 12764602800
3, 12311658700
3, 12529221200
3, 12411504200
3, 12666383900
3, 13035349000
3, 12043714900
3, 12404482100
3, 12443049900
3, 12392904500
3, 12208165400
3, 12149876700
3, 12711167700
3, 12405738800
3, 12063040600
3, 12999905700
3, 12184998800
3, 13244789200
3, 12957148700
3, 11562471400
3, 12557800800
3, 11377887500
